split,image_id,true_label,resnet_probability,resnet_label,densenet_probability,densenet_label,efficientnet_probability,efficientnet_label,gel_probability,gel_label
train,IMG0000402.jpg,Non_fractured,0.0796,Non_fractured,0.0602,Non_fractured,0.6106,Fractured,0.1200,Non_fractured
train,IMG0000403.jpg,Non_fractured,0.0031,Non_fractured,0.0330,Non_fractured,0.1551,Non_fractured,0.0555,Non_fractured
train,IMG0000404.jpg,Non_fractured,0.0176,Non_fractured,0.0006,Non_fractured,0.0246,Non_fractured,0.0121,Non_fractured
train,IMG0000407.jpg,Non_fractured,0.1354,Non_fractured,0.0010,Non_fractured,0.3816,Non_fractured,0.1415,Non_fractured
train,IMG0000408.jpg,Non_fractured,0.0840,Non_fractured,0.0255,Non_fractured,0.0415,Non_fractured,0.0478,Non_fractured
train,IMG0000411.jpg,Non_fractured,0.0001,Non_fractured,0.0010,Non_fractured,0.0011,Non_fractured,0.0008,Non_fractured
train,IMG0000412.jpg,Non_fractured,0.0775,Non_fractured,0.0120,Non_fractured,0.0553,Non_fractured,0.0435,Non_fractured
train,IMG0000414.jpg,Non_fractured,0.0174,Non_fractured,0.0000,Non_fractured,0.0016,Non_fractured,0.0058,Non_fractured
train,IMG0000415.jpg,Non_fractured,0.0290,Non_fractured,0.0004,Non_fractured,0.1846,Non_fractured,0.0572,Non_fractured
train,IMG0000416.jpg,Non_fractured,0.0539,Non_fractured,0.2530,Fractured,0.3308,Non_fractured,0.2116,Non_fractured
train,IMG0000417.jpg,Non_fractured,0.7991,Fractured,0.0779,Non_fractured,0.4690,Non_fractured,0.5038,Fractured
train,IMG0000418.jpg,Non_fractured,0.0027,Non_fractured,0.0007,Non_fractured,0.0034,Non_fractured,0.0020,Non_fractured
train,IMG0000419.jpg,Non_fractured,0.0031,Non_fractured,0.0003,Non_fractured,0.0082,Non_fractured,0.0032,Non_fractured
train,IMG0000420.jpg,Non_fractured,0.0309,Non_fractured,0.0027,Non_fractured,0.2831,Non_fractured,0.0843,Non_fractured
train,IMG0000421.jpg,Non_fractured,0.4695,Non_fractured,0.5449,Fractured,0.1946,Non_fractured,0.4305,Fractured
train,IMG0000422.jpg,Non_fractured,0.0765,Non_fractured,0.0468,Non_fractured,0.0690,Non_fractured,0.0618,Non_fractured
train,IMG0000425.jpg,Non_fractured,0.0043,Non_fractured,0.0062,Non_fractured,0.0029,Non_fractured,0.0048,Non_fractured
train,IMG0000426.jpg,Non_fractured,0.0026,Non_fractured,0.0002,Non_fractured,0.0076,Non_fractured,0.0028,Non_fractured
train,IMG0000427.jpg,Non_fractured,0.0009,Non_fractured,0.0002,Non_fractured,0.0001,Non_fractured,0.0004,Non_fractured
train,IMG0000429.jpg,Non_fractured,0.0136,Non_fractured,0.0019,Non_fractured,0.2866,Non_fractured,0.0796,Non_fractured
train,IMG0000431.jpg,Non_fractured,0.1437,Non_fractured,0.0092,Non_fractured,0.4178,Non_fractured,0.0990,Non_fractured
train,IMG0000432.jpg,Non_fractured,0.0628,Non_fractured,0.0099,Non_fractured,0.3082,Non_fractured,0.1038,Non_fractured
train,IMG0000433.jpg,Non_fractured,0.0203,Non_fractured,0.0000,Non_fractured,0.0130,Non_fractured,0.0097,Non_fractured
train,IMG0000434.jpg,Non_fractured,0.0155,Non_fractured,0.0022,Non_fractured,0.2826,Non_fractured,0.0792,Non_fractured
train,IMG0000435.jpg,Non_fractured,0.0002,Non_fractured,0.0111,Non_fractured,0.3513,Non_fractured,0.0394,Non_fractured
train,IMG0000437.jpg,Non_fractured,0.0002,Non_fractured,0.0003,Non_fractured,0.0095,Non_fractured,0.0026,Non_fractured
train,IMG0000438.jpg,Non_fractured,0.0005,Non_fractured,0.0000,Non_fractured,0.0152,Non_fractured,0.0041,Non_fractured
train,IMG0000439.jpg,Non_fractured,0.1071,Non_fractured,0.0143,Non_fractured,0.5242,Non_fractured,0.0980,Non_fractured
train,IMG0000441.jpg,Non_fractured,0.1298,Non_fractured,0.0001,Non_fractured,0.1159,Non_fractured,0.0703,Non_fractured
train,IMG0000445.jpg,Non_fractured,0.0004,Non_fractured,0.0029,Non_fractured,0.0080,Non_fractured,0.0034,Non_fractured
train,IMG0000446.jpg,Non_fractured,0.0006,Non_fractured,0.0017,Non_fractured,0.0021,Non_fractured,0.0014,Non_fractured
train,IMG0000447.jpg,Non_fractured,0.1323,Non_fractured,0.0110,Non_fractured,0.2096,Non_fractured,0.1002,Non_fractured
train,IMG0000450.jpg,Non_fractured,0.0422,Non_fractured,0.0064,Non_fractured,0.2401,Non_fractured,0.0782,Non_fractured
train,IMG0000452.jpg,Non_fractured,0.0029,Non_fractured,0.0005,Non_fractured,0.2177,Non_fractured,0.0577,Non_fractured
train,IMG0000457.jpg,Non_fractured,0.1789,Non_fractured,0.0001,Non_fractured,0.0754,Non_fractured,0.0750,Non_fractured
train,IMG0000459.jpg,Non_fractured,0.0014,Non_fractured,0.0013,Non_fractured,0.0072,Non_fractured,0.0029,Non_fractured
train,IMG0000460.jpg,Non_fractured,0.0017,Non_fractured,0.0084,Non_fractured,0.0084,Non_fractured,0.0063,Non_fractured
train,IMG0000461.jpg,Non_fractured,0.0002,Non_fractured,0.0029,Non_fractured,0.0052,Non_fractured,0.0027,Non_fractured
train,IMG0000462.jpg,Non_fractured,0.0009,Non_fractured,0.0002,Non_fractured,0.0066,Non_fractured,0.0021,Non_fractured
train,IMG0000463.jpg,Non_fractured,0.0000,Non_fractured,0.0000,Non_fractured,0.0021,Non_fractured,0.0006,Non_fractured
train,IMG0000464.jpg,Non_fractured,0.0029,Non_fractured,0.0002,Non_fractured,0.0127,Non_fractured,0.0043,Non_fractured
train,IMG0000465.jpg,Non_fractured,0.0028,Non_fractured,0.0039,Non_fractured,0.0228,Non_fractured,0.0085,Non_fractured
train,IMG0000473.jpg,Non_fractured,0.0817,Non_fractured,0.0001,Non_fractured,0.0194,Non_fractured,0.0304,Non_fractured
train,IMG0000474.jpg,Non_fractured,0.0077,Non_fractured,0.0033,Non_fractured,0.0096,Non_fractured,0.0063,Non_fractured
train,IMG0000475.jpg,Non_fractured,0.0331,Non_fractured,0.0001,Non_fractured,0.0071,Non_fractured,0.0121,Non_fractured
train,IMG0000478.jpg,Non_fractured,0.0434,Non_fractured,0.0200,Non_fractured,0.1893,Non_fractured,0.0712,Non_fractured
train,IMG0000482.jpg,Non_fractured,0.0019,Non_fractured,0.0111,Non_fractured,0.0014,Non_fractured,0.0058,Non_fractured
train,IMG0000483.jpg,Non_fractured,0.0027,Non_fractured,0.0002,Non_fractured,0.0026,Non_fractured,0.0016,Non_fractured
train,IMG0000484.jpg,Non_fractured,0.0175,Non_fractured,0.0010,Non_fractured,0.0262,Non_fractured,0.0127,Non_fractured
train,IMG0000488.jpg,Non_fractured,0.0020,Non_fractured,0.0005,Non_fractured,0.0058,Non_fractured,0.0024,Non_fractured
train,IMG0000490.jpg,Non_fractured,0.0036,Non_fractured,0.0259,Non_fractured,0.0641,Non_fractured,0.0289,Non_fractured
train,IMG0000491.jpg,Non_fractured,0.0265,Non_fractured,0.0365,Non_fractured,0.0011,Non_fractured,0.0242,Non_fractured
train,IMG0000493.jpg,Non_fractured,0.0000,Non_fractured,0.0003,Non_fractured,0.0174,Non_fractured,0.0047,Non_fractured
train,IMG0000495.jpg,Non_fractured,0.0219,Non_fractured,0.0001,Non_fractured,0.0361,Non_fractured,0.0162,Non_fractured
train,IMG0000496.jpg,Non_fractured,0.0092,Non_fractured,0.0053,Non_fractured,0.2353,Non_fractured,0.0663,Non_fractured
train,IMG0000497.jpg,Non_fractured,0.0007,Non_fractured,0.0003,Non_fractured,0.0028,Non_fractured,0.0011,Non_fractured
train,IMG0000498.jpg,Non_fractured,0.0029,Non_fractured,0.0022,Non_fractured,0.0045,Non_fractured,0.0030,Non_fractured
train,IMG0000499.jpg,Non_fractured,0.0538,Non_fractured,0.0065,Non_fractured,0.1791,Non_fractured,0.0660,Non_fractured
train,IMG0000500.jpg,Non_fractured,0.0058,Non_fractured,0.0025,Non_fractured,0.0663,Non_fractured,0.0201,Non_fractured
train,IMG0000503.jpg,Non_fractured,0.0229,Non_fractured,0.0038,Non_fractured,0.0033,Non_fractured,0.0096,Non_fractured
train,IMG0000505.jpg,Non_fractured,0.1152,Non_fractured,0.0003,Non_fractured,0.0643,Non_fractured,0.0525,Non_fractured
train,IMG0000506.jpg,Non_fractured,0.1503,Non_fractured,0.0002,Non_fractured,0.0507,Non_fractured,0.0597,Non_fractured
train,IMG0000507.jpg,Non_fractured,0.1264,Non_fractured,0.0010,Non_fractured,0.0064,Non_fractured,0.0412,Non_fractured
train,IMG0000508.jpg,Non_fractured,0.0030,Non_fractured,0.0008,Non_fractured,0.0004,Non_fractured,0.0014,Non_fractured
train,IMG0000509.jpg,Non_fractured,0.0564,Non_fractured,0.0003,Non_fractured,0.0204,Non_fractured,0.0229,Non_fractured
train,IMG0000510.jpg,Non_fractured,0.0159,Non_fractured,0.0002,Non_fractured,0.0313,Non_fractured,0.0132,Non_fractured
train,IMG0000511.jpg,Non_fractured,0.0873,Non_fractured,0.1121,Non_fractured,0.2266,Non_fractured,0.1342,Non_fractured
train,IMG0000512.jpg,Non_fractured,0.6954,Fractured,0.1984,Fractured,0.4399,Non_fractured,0.4735,Fractured
train,IMG0000513.jpg,Non_fractured,0.0118,Non_fractured,0.0155,Non_fractured,0.2144,Non_fractured,0.0661,Non_fractured
train,IMG0000514.jpg,Non_fractured,0.0239,Non_fractured,0.0095,Non_fractured,0.7343,Fractured,0.3844,Non_fractured
train,IMG0000516.jpg,Non_fractured,0.0089,Non_fractured,0.0001,Non_fractured,0.0162,Non_fractured,0.0070,Non_fractured
train,IMG0000517.jpg,Non_fractured,0.0018,Non_fractured,0.0009,Non_fractured,0.0086,Non_fractured,0.0032,Non_fractured
train,IMG0000520.jpg,Non_fractured,0.1706,Non_fractured,0.0093,Non_fractured,0.1068,Non_fractured,0.0845,Non_fractured
train,IMG0000521.jpg,Non_fractured,0.0007,Non_fractured,0.0002,Non_fractured,0.0068,Non_fractured,0.0021,Non_fractured
train,IMG0000522.jpg,Non_fractured,0.0005,Non_fractured,0.0003,Non_fractured,0.0068,Non_fractured,0.0020,Non_fractured
train,IMG0000523.jpg,Non_fractured,0.0289,Non_fractured,0.0018,Non_fractured,0.0813,Non_fractured,0.0309,Non_fractured
train,IMG0000524.jpg,Non_fractured,0.4241,Non_fractured,0.0263,Non_fractured,0.3198,Non_fractured,0.3519,Non_fractured
train,IMG0000525.jpg,Non_fractured,0.0131,Non_fractured,0.0002,Non_fractured,0.2160,Non_fractured,0.0603,Non_fractured
train,IMG0000526.jpg,Non_fractured,0.0027,Non_fractured,0.0014,Non_fractured,0.2077,Non_fractured,0.0554,Non_fractured
train,IMG0000527.jpg,Non_fractured,0.0049,Non_fractured,0.0004,Non_fractured,0.0007,Non_fractured,0.0019,Non_fractured
train,IMG0000528.jpg,Non_fractured,0.0372,Non_fractured,0.0010,Non_fractured,0.0236,Non_fractured,0.0181,Non_fractured
train,IMG0000529.jpg,Non_fractured,0.0226,Non_fractured,0.0034,Non_fractured,0.0589,Non_fractured,0.0237,Non_fractured
train,IMG0000530.jpg,Non_fractured,0.0050,Non_fractured,0.0003,Non_fractured,0.0149,Non_fractured,0.0055,Non_fractured
train,IMG0000531.jpg,Non_fractured,0.0650,Non_fractured,0.0100,Non_fractured,0.0223,Non_fractured,0.0302,Non_fractured
train,IMG0000532.jpg,Non_fractured,0.0130,Non_fractured,0.0018,Non_fractured,0.0610,Non_fractured,0.0206,Non_fractured
train,IMG0000533.jpg,Non_fractured,0.0539,Non_fractured,0.0004,Non_fractured,0.1827,Non_fractured,0.0643,Non_fractured
train,IMG0000534.jpg,Non_fractured,0.0543,Non_fractured,0.0007,Non_fractured,0.1184,Non_fractured,0.0479,Non_fractured
train,IMG0000535.jpg,Non_fractured,0.1886,Non_fractured,0.0023,Non_fractured,0.1521,Non_fractured,0.0989,Non_fractured
train,IMG0000536.jpg,Non_fractured,0.0143,Non_fractured,0.0001,Non_fractured,0.2864,Non_fractured,0.0789,Non_fractured
train,IMG0000538.jpg,Non_fractured,0.0381,Non_fractured,0.0398,Non_fractured,0.0544,Non_fractured,0.0431,Non_fractured
train,IMG0000539.jpg,Non_fractured,0.0749,Non_fractured,0.2494,Fractured,0.1971,Non_fractured,0.1818,Non_fractured
train,IMG0000540.jpg,Non_fractured,0.0290,Non_fractured,0.2012,Fractured,0.1024,Non_fractured,0.1222,Non_fractured
train,IMG0000542.jpg,Non_fractured,0.0158,Non_fractured,0.0183,Non_fractured,0.0415,Non_fractured,0.0235,Non_fractured
train,IMG0000544.jpg,Non_fractured,0.0451,Non_fractured,0.0059,Non_fractured,0.0169,Non_fractured,0.0209,Non_fractured
train,IMG0000545.jpg,Non_fractured,0.0006,Non_fractured,0.0002,Non_fractured,0.1617,Non_fractured,0.0423,Non_fractured
train,IMG0000546.jpg,Non_fractured,0.0002,Non_fractured,0.0002,Non_fractured,0.0749,Non_fractured,0.0196,Non_fractured
train,IMG0000547.jpg,Non_fractured,0.0522,Non_fractured,0.0005,Non_fractured,0.0645,Non_fractured,0.0331,Non_fractured
train,IMG0000548.jpg,Non_fractured,0.1469,Non_fractured,0.0017,Non_fractured,0.0553,Non_fractured,0.0606,Non_fractured
train,IMG0000549.jpg,Non_fractured,0.0042,Non_fractured,0.0005,Non_fractured,0.6764,Fractured,0.3481,Non_fractured
train,IMG0000550.jpg,Non_fractured,0.0070,Non_fractured,0.0016,Non_fractured,0.0198,Non_fractured,0.0080,Non_fractured
train,IMG0000551.jpg,Non_fractured,0.0005,Non_fractured,0.0004,Non_fractured,0.0120,Non_fractured,0.0034,Non_fractured
train,IMG0000552.jpg,Non_fractured,0.1811,Non_fractured,0.0097,Non_fractured,0.6541,Fractured,0.2496,Non_fractured
train,IMG0000553.jpg,Non_fractured,0.1697,Non_fractured,0.0007,Non_fractured,0.0327,Non_fractured,0.0613,Non_fractured
train,IMG0000554.jpg,Non_fractured,0.0105,Non_fractured,0.0121,Non_fractured,0.0056,Non_fractured,0.0099,Non_fractured
train,IMG0000555.jpg,Non_fractured,0.0012,Non_fractured,0.0001,Non_fractured,0.5133,Non_fractured,0.0494,Non_fractured
train,IMG0000558.jpg,Non_fractured,0.0135,Non_fractured,0.0043,Non_fractured,0.0981,Non_fractured,0.0315,Non_fractured
train,IMG0000559.jpg,Non_fractured,0.0271,Non_fractured,0.0009,Non_fractured,0.0210,Non_fractured,0.0143,Non_fractured
train,IMG0000560.jpg,Non_fractured,0.0657,Non_fractured,0.0025,Non_fractured,0.1061,Non_fractured,0.0490,Non_fractured
train,IMG0000562.jpg,Non_fractured,0.0641,Non_fractured,0.0142,Non_fractured,0.0533,Non_fractured,0.0398,Non_fractured
train,IMG0000563.jpg,Non_fractured,0.0611,Non_fractured,0.0267,Non_fractured,0.3909,Non_fractured,0.0745,Non_fractured
train,IMG0000564.jpg,Non_fractured,0.1854,Non_fractured,0.0039,Non_fractured,0.2315,Non_fractured,0.1193,Non_fractured
train,IMG0000565.jpg,Non_fractured,0.0242,Non_fractured,0.0001,Non_fractured,0.0078,Non_fractured,0.0096,Non_fractured
train,IMG0000566.jpg,Non_fractured,0.0757,Non_fractured,0.0038,Non_fractured,0.0399,Non_fractured,0.0354,Non_fractured
train,IMG0000569.jpg,Non_fractured,0.1459,Non_fractured,0.0333,Non_fractured,0.1203,Non_fractured,0.0908,Non_fractured
train,IMG0000570.jpg,Non_fractured,0.0111,Non_fractured,0.0326,Non_fractured,0.0049,Non_fractured,0.0188,Non_fractured
train,IMG0000572.jpg,Non_fractured,0.2673,Non_fractured,0.0032,Non_fractured,0.2742,Non_fractured,0.1554,Non_fractured
train,IMG0000573.jpg,Non_fractured,0.0192,Non_fractured,0.0253,Non_fractured,0.0012,Non_fractured,0.0171,Non_fractured
train,IMG0000574.jpg,Non_fractured,0.0070,Non_fractured,0.0066,Non_fractured,0.0417,Non_fractured,0.0158,Non_fractured
train,IMG0000575.jpg,Non_fractured,0.0005,Non_fractured,0.0015,Non_fractured,0.0125,Non_fractured,0.0041,Non_fractured
train,IMG0000576.jpg,Non_fractured,0.0043,Non_fractured,0.0001,Non_fractured,0.0032,Non_fractured,0.0022,Non_fractured
train,IMG0000577.jpg,Non_fractured,0.0090,Non_fractured,0.0124,Non_fractured,0.0327,Non_fractured,0.0166,Non_fractured
train,IMG0000578.jpg,Non_fractured,0.4075,Non_fractured,0.0973,Non_fractured,0.1856,Non_fractured,0.2162,Non_fractured
train,IMG0000579.jpg,Non_fractured,0.0657,Non_fractured,0.0012,Non_fractured,0.1972,Non_fractured,0.0721,Non_fractured
train,IMG0000580.jpg,Non_fractured,0.2268,Non_fractured,0.0994,Non_fractured,0.2665,Non_fractured,0.1823,Non_fractured
train,IMG0000583.jpg,Non_fractured,0.0026,Non_fractured,0.0094,Non_fractured,0.0007,Non_fractured,0.0050,Non_fractured
train,IMG0000584.jpg,Non_fractured,0.0008,Non_fractured,0.0006,Non_fractured,0.0040,Non_fractured,0.0016,Non_fractured
train,IMG0000585.jpg,Non_fractured,0.0016,Non_fractured,0.0015,Non_fractured,0.0004,Non_fractured,0.0012,Non_fractured
train,IMG0000586.jpg,Non_fractured,0.0004,Non_fractured,0.0030,Non_fractured,0.0035,Non_fractured,0.0023,Non_fractured
train,IMG0000589.jpg,Non_fractured,0.0562,Non_fractured,0.0736,Non_fractured,0.0780,Non_fractured,0.0694,Non_fractured
train,IMG0000590.jpg,Non_fractured,0.1423,Non_fractured,0.0190,Non_fractured,0.1052,Non_fractured,0.0796,Non_fractured
train,IMG0000591.jpg,Non_fractured,0.0253,Non_fractured,0.0020,Non_fractured,0.0033,Non_fractured,0.0096,Non_fractured
train,IMG0000593.jpg,Non_fractured,0.0019,Non_fractured,0.0005,Non_fractured,0.0023,Non_fractured,0.0014,Non_fractured
train,IMG0000594.jpg,Non_fractured,0.0034,Non_fractured,0.0021,Non_fractured,0.0058,Non_fractured,0.0035,Non_fractured
train,IMG0000595.jpg,Non_fractured,0.0002,Non_fractured,0.0017,Non_fractured,0.0336,Non_fractured,0.0096,Non_fractured
train,IMG0000597.jpg,Non_fractured,0.4350,Non_fractured,0.0329,Non_fractured,0.2276,Non_fractured,0.2079,Non_fractured
train,IMG0000598.jpg,Non_fractured,0.4185,Non_fractured,0.1007,Non_fractured,0.4607,Non_fractured,0.4141,Fractured
train,IMG0000601.jpg,Non_fractured,0.2458,Non_fractured,0.0030,Non_fractured,0.3320,Non_fractured,0.1637,Non_fractured
train,IMG0000602.jpg,Non_fractured,0.6068,Fractured,0.0104,Non_fractured,0.5510,Fractured,0.5052,Fractured
train,IMG0000603.jpg,Non_fractured,0.0118,Non_fractured,0.0039,Non_fractured,0.0409,Non_fractured,0.0160,Non_fractured
train,IMG0000604.jpg,Non_fractured,0.6946,Fractured,0.0043,Non_fractured,0.4945,Non_fractured,0.4881,Fractured
train,IMG0000605.jpg,Non_fractured,0.0638,Non_fractured,0.0005,Non_fractured,0.5491,Fractured,0.0767,Non_fractured
train,IMG0000606.jpg,Non_fractured,0.1177,Non_fractured,0.0178,Non_fractured,0.1810,Non_fractured,0.0911,Non_fractured
train,IMG0000607.jpg,Non_fractured,0.0041,Non_fractured,0.0000,Non_fractured,0.1120,Non_fractured,0.0304,Non_fractured
train,IMG0000608.jpg,Non_fractured,0.0192,Non_fractured,0.0002,Non_fractured,0.0078,Non_fractured,0.0081,Non_fractured
train,IMG0000610.jpg,Non_fractured,0.1314,Non_fractured,0.0046,Non_fractured,0.3848,Non_fractured,0.0888,Non_fractured
train,IMG0000611.jpg,Non_fractured,0.1370,Non_fractured,0.0066,Non_fractured,0.0788,Non_fractured,0.0657,Non_fractured
train,IMG0000612.jpg,Non_fractured,0.0422,Non_fractured,0.0000,Non_fractured,0.0814,Non_fractured,0.0342,Non_fractured
train,IMG0000613.jpg,Non_fractured,0.0071,Non_fractured,0.0005,Non_fractured,0.0075,Non_fractured,0.0044,Non_fractured
train,IMG0000614.jpg,Non_fractured,0.1357,Non_fractured,0.0029,Non_fractured,0.0059,Non_fractured,0.0447,Non_fractured
train,IMG0000616.jpg,Non_fractured,0.0255,Non_fractured,0.0007,Non_fractured,0.0358,Non_fractured,0.0175,Non_fractured
train,IMG0000617.jpg,Non_fractured,0.0002,Non_fractured,0.0002,Non_fractured,0.0285,Non_fractured,0.0075,Non_fractured
train,IMG0000618.jpg,Non_fractured,0.0648,Non_fractured,0.0057,Non_fractured,0.1355,Non_fractured,0.0577,Non_fractured
train,IMG0000619.jpg,Non_fractured,0.0631,Non_fractured,0.0106,Non_fractured,0.2206,Non_fractured,0.0814,Non_fractured
train,IMG0000621.jpg,Non_fractured,0.6317,Fractured,0.0226,Non_fractured,0.6723,Fractured,0.5781,Fractured
train,IMG0000622.jpg,Non_fractured,0.0035,Non_fractured,0.0012,Non_fractured,0.0165,Non_fractured,0.0059,Non_fractured
train,IMG0000624.jpg,Non_fractured,0.0433,Non_fractured,0.0000,Non_fractured,0.0955,Non_fractured,0.0383,Non_fractured
train,IMG0000625.jpg,Non_fractured,0.0942,Non_fractured,0.0073,Non_fractured,0.5882,Fractured,0.1750,Non_fractured
train,IMG0000626.jpg,Non_fractured,0.2096,Non_fractured,0.0281,Non_fractured,0.0483,Non_fractured,0.0895,Non_fractured
train,IMG0000627.jpg,Non_fractured,0.0095,Non_fractured,0.0019,Non_fractured,0.0192,Non_fractured,0.0088,Non_fractured
train,IMG0000628.jpg,Non_fractured,0.0233,Non_fractured,0.0018,Non_fractured,0.0079,Non_fractured,0.0101,Non_fractured
train,IMG0000629.jpg,Non_fractured,0.0377,Non_fractured,0.0016,Non_fractured,0.0446,Non_fractured,0.0239,Non_fractured
train,IMG0000630.jpg,Non_fractured,0.0109,Non_fractured,0.0539,Non_fractured,0.0579,Non_fractured,0.0416,Non_fractured
train,IMG0000631.jpg,Non_fractured,0.0007,Non_fractured,0.0001,Non_fractured,0.0138,Non_fractured,0.0039,Non_fractured
train,IMG0000632.jpg,Non_fractured,0.0018,Non_fractured,0.0007,Non_fractured,0.0042,Non_fractured,0.0019,Non_fractured
train,IMG0000633.jpg,Non_fractured,0.0050,Non_fractured,0.0017,Non_fractured,0.0017,Non_fractured,0.0027,Non_fractured
train,IMG0000635.jpg,Non_fractured,0.0006,Non_fractured,0.0001,Non_fractured,0.0077,Non_fractured,0.0022,Non_fractured
train,IMG0000636.jpg,Non_fractured,0.0115,Non_fractured,0.0042,Non_fractured,0.0013,Non_fractured,0.0057,Non_fractured
train,IMG0000637.jpg,Non_fractured,0.0346,Non_fractured,0.0003,Non_fractured,0.0233,Non_fractured,0.0169,Non_fractured
train,IMG0000638.jpg,Non_fractured,0.0241,Non_fractured,0.0017,Non_fractured,0.0032,Non_fractured,0.0090,Non_fractured
train,IMG0000639.jpg,Non_fractured,0.1105,Non_fractured,0.0045,Non_fractured,0.1332,Non_fractured,0.0708,Non_fractured
train,IMG0000640.jpg,Non_fractured,0.0550,Non_fractured,0.0011,Non_fractured,0.0829,Non_fractured,0.0390,Non_fractured
train,IMG0000641.jpg,Non_fractured,0.0218,Non_fractured,0.0049,Non_fractured,0.2553,Non_fractured,0.0753,Non_fractured
train,IMG0000642.jpg,Non_fractured,0.0851,Non_fractured,0.0029,Non_fractured,0.0621,Non_fractured,0.0437,Non_fractured
train,IMG0000643.jpg,Non_fractured,0.0978,Non_fractured,0.0033,Non_fractured,0.0241,Non_fractured,0.0380,Non_fractured
train,IMG0000644.jpg,Non_fractured,0.1102,Non_fractured,0.0137,Non_fractured,0.4500,Non_fractured,0.0918,Non_fractured
